time,signal
2.64167,0
2.65000,1
2.65833,1
2.66667,1
2.67500,1
2.68333,1
2.69167,1
2.70000,1
2.70833,1
2.71667,2
2.72500,2
2.73333,2
2.74167,2
2.75000,1
2.75833,1
2.76667,1
2.77500,1
2.78333,1
2.79167,1
2.80000,1
2.80833,1
2.81667,1
2.82500,0
2.83333,1
2.84167,1
2.85000,1
2.85833,1
2.86667,1
2.87500,2
2.88333,1
2.89167,1
2.90000,1
2.90833,1
2.91667,1
2.92500,1
2.93333,1
2.94167,1
2.95000,1
2.95833,1
2.96667,1
2.97500,1
2.98333,1
2.99167,1
3.00000,1
3.00833,1
3.01667,1
3.02500,2
3.03333,2
3.04167,2
3.05000,2
3.05833,2
3.06667,2
3.07500,2
3.08333,2
3.09167,2
3.10000,2
3.10833,2
3.11667,2
3.12500,2
3.13333,2
3.14167,2
3.15000,2
3.15833,2
3.16667,1
3.17500,1
3.18333,1
3.19167,1
3.20000,2
3.20833,2
3.21667,2
3.22500,2
3.23333,2
3.24167,2
3.25000,2
3.25833,2
3.26667,2
3.27500,2
3.28333,2
3.29167,2
3.30000,2
3.30833,2
3.31667,2
3.32500,2
3.33333,2
3.34167,2
3.35000,2
3.35833,2
3.36667,2
3.37500,2
3.38333,2
3.39167,2
3.40000,1
3.40833,1
3.41667,1
3.42500,1
3.43333,1
3.44167,1
3.45000,1
3.45833,1
3.46667,1
3.47500,1
3.48333,1
3.49167,1
3.50000,2
3.50833,2
3.51667,2
3.52500,2
3.53333,2
3.54167,2
3.55000,2
3.55833,2
3.56667,2
3.57500,2
3.58333,2
3.59167,3
3.60000,3
3.60833,3
3.61667,2
3.62500,2
3.63333,2
3.64167,2
3.65000,2
3.65833,2
3.66667,1
3.67500,1
3.68333,1
3.69167,1
3.70000,1
3.70833,1
3.71667,2
3.72500,2
3.73333,2
3.74167,2
3.75000,2
3.75833,1
3.76667,1
3.77500,2
3.78333,1
3.79167,1
3.80000,1
3.80833,1
3.81667,1
3.82500,2
3.83333,1
3.84167,1
3.85000,1
3.85833,1
3.86667,1
3.87500,1
3.88333,1
3.89167,1
3.90000,2
3.90833,2
3.91667,2
3.92500,2
3.93333,2
3.94167,2
3.95000,2
3.95833,2
3.96667,2
3.97500,1
3.98333,1
3.99167,2
4.00000,1
4.00833,1
4.01667,1
4.02500,2
4.03333,2
4.04167,2
4.05000,3
4.05833,3
4.06667,3
4.07500,3
4.08333,3
4.09167,3
4.10000,2
4.10833,2
4.11667,2
4.12500,2
4.13333,2
4.14167,2
4.15000,2
4.15833,1
4.16667,1
4.17500,1
4.18333,1
4.19167,1
4.20000,1
4.20833,2
4.21667,2
4.22500,3
4.23333,3
4.24167,3
4.25000,3
4.25833,3
4.26667,3
4.27500,3
4.28333,3
4.29167,2
4.30000,2
4.30833,2
4.31667,1
4.32500,2
4.33333,2
4.34167,1
4.35000,1
4.35833,1
4.36667,1
4.37500,1
4.38333,1
4.39167,1
4.40000,1
4.40833,1
4.41667,1
4.42500,1
4.43333,2
4.44167,2
4.45000,2
4.45833,2
4.46667,2
4.47500,2
4.48333,2
4.49167,2
4.50000,2
4.50833,2
4.51667,2
4.52500,2
4.53333,2
4.54167,2
4.55000,2
4.55833,2
4.56667,2
4.57500,2
4.58333,2
4.59167,2
4.60000,2
4.60833,2
4.61667,2
4.62500,2
4.63333,2
4.64167,2
4.65000,2
4.65833,2
4.66667,2
4.67500,2
4.68333,1
4.69167,1
4.70000,1
4.70833,1
4.71667,1
4.72500,1
4.73333,1
4.74167,1
4.75000,1
4.75833,1
4.76667,1
4.77500,1
4.78333,1
4.79167,1
4.80000,1
4.80833,1
4.81667,2
4.82500,1
4.83333,1
4.84167,1
4.85000,1
4.85833,2
4.86667,2
4.87500,2
4.88333,2
4.89167,2
4.90000,2
4.90833,2
4.91667,2
4.92500,2
4.93333,2
4.94167,2
4.95000,3
4.95833,3
4.96667,3
4.97500,3
4.98333,2
4.99167,2
5.00000,2
5.00833,2
5.01667,2
5.02500,2
5.03333,2
5.04167,2
5.05000,2
5.05833,2
5.06667,2
5.07500,2
5.08333,2
5.09167,2
5.10000,2
5.10833,2
5.11667,2
5.12500,2
5.13333,1
5.14167,1
5.15000,1
5.15833,1
5.16667,1
5.17500,1
5.18333,1
5.19167,1
5.20000,2
5.20833,2
5.21667,2
5.22500,2
5.23333,2
5.24167,1
5.25000,1
5.25833,1
5.26667,1
5.27500,1
5.28333,1
5.29167,1
5.30000,0
5.30833,0
5.31667,0
5.32500,0
5.33333,0
5.34167,0
5.35000,1
5.35833,1
5.36667,2
5.37500,2
5.38333,2
5.39167,2
5.40000,2
5.40833,2
5.41667,2
5.42500,1
5.43333,1
5.44167,1
5.45000,0
5.45833,0
5.46667,1
5.47500,1
5.48333,1
5.49167,1
5.50000,1
5.50833,1
5.51667,1
5.52500,1
5.53333,1
5.54167,2
5.55000,2
5.55833,2
5.56667,2
5.57500,2
5.58333,2
5.59167,3
5.60000,3
5.60833,2
5.61667,2
5.62500,2
5.63333,2
5.64167,2
5.65000,2
5.65833,2
5.66667,2
5.67500,2
5.68333,1
5.69167,1
5.70000,2
5.70833,2
5.71667,1
5.72500,1
5.73333,1
5.74167,1
5.75000,1
5.75833,1
5.76667,1
5.77500,1
5.78333,1
5.79167,1
5.80000,1
5.80833,1
5.81667,1
5.82500,1
5.83333,2
5.84167,2
5.85000,2
5.85833,2
5.86667,2
5.87500,1
5.88333,1
5.89167,1
5.90000,1
5.90833,1
5.91667,1
5.92500,1
5.93333,2
5.94167,2
5.95000,2
5.95833,2
5.96667,2
5.97500,2
5.98333,2
5.99167,2
6.00000,2
6.00833,2
6.01667,2
6.02500,2
6.03333,2
6.04167,2
6.05000,3
6.05833,3
6.06667,3
6.07500,3
6.08333,2
6.09167,2
6.10000,2
6.10833,2
6.11667,2
6.12500,2
6.13333,2
6.14167,2
6.15000,2
6.15833,2
6.16667,2
6.17500,2
6.18333,2
6.19167,2
6.20000,2
6.20833,2
6.21667,2
6.22500,2
6.23333,1
6.24167,1
6.25000,1
6.25833,1
6.26667,1
6.27500,1
6.28333,1
6.29167,1
6.30000,2
6.30833,2
6.31667,2
6.32500,2
6.33333,3
6.34167,3
6.35000,2
6.35833,2
6.36667,2
6.37500,2
6.38333,2
6.39167,2
6.40000,2
6.40833,2
6.41667,2
6.42500,2
6.43333,2
6.44167,2
6.45000,2
6.45833,2
6.46667,2
6.47500,2
6.48333,2
6.49167,1
6.50000,1
6.50833,1
6.51667,1
6.52500,1
6.53333,1
6.54167,1
6.55000,1
6.55833,1
6.56667,1
6.57500,1
6.58333,1
6.59167,1
6.60000,1
6.60833,1
6.61667,1
6.62500,1
6.63333,1
6.64167,1
6.65000,1
6.65833,2
6.66667,2
6.67500,1
6.68333,1
6.69167,1
6.70000,1
6.70833,1
6.71667,2
6.72500,2
6.73333,2
6.74167,2
6.75000,2
6.75833,2
6.76667,1
6.77500,1
6.78333,1
6.79167,2
6.80000,2
6.80833,2
6.81667,2
6.82500,2
6.83333,2
6.84167,3
6.85000,3
6.85833,2
6.86667,2
6.87500,2
6.88333,2
6.89167,2
6.90000,2
6.90833,2
6.91667,2
6.92500,2
6.93333,2
6.94167,2
6.95000,2
6.95833,2
6.96667,2
6.97500,2
6.98333,2
6.99167,2
7.00000,2
7.00833,2
7.01667,2
7.02500,3
7.03333,3
7.04167,3
7.05000,3
7.05833,3
7.06667,3
7.07500,3
7.08333,3
7.09167,3
7.10000,3
7.10833,3
7.11667,3
7.12500,3
7.13333,3
7.14167,3
7.15000,2
7.15833,2
7.16667,1
7.17500,1
7.18333,2
7.19167,1
7.20000,1
7.20833,1
7.21667,1
7.22500,1
7.23333,2
7.24167,2
7.25000,2
7.25833,2
7.26667,2
7.27500,2
7.28333,2
7.29167,2
7.30000,3
7.30833,3
7.31667,2
7.32500,2
7.33333,2
7.34167,2
7.35000,2
7.35833,2
7.36667,2
7.37500,2
7.38333,2
7.39167,2
7.40000,2
7.40833,2
7.41667,2
7.42500,2
7.43333,2
7.44167,2
7.45000,2
7.45833,2
7.46667,2
7.47500,2
7.48333,2
7.49167,2
7.50000,3
7.50833,3
7.51667,3
7.52500,2
7.53333,2
7.54167,2
7.55000,2
7.55833,2
7.56667,2
7.57500,2
7.58333,2
7.59167,2
7.60000,2
7.60833,2
7.61667,2
7.62500,2
7.63333,2
7.64167,2
7.65000,1
7.65833,1
7.66667,2
7.67500,2
7.68333,2
7.69167,2
7.70000,2
7.70833,2
7.71667,2
7.72500,2
7.73333,2
7.74167,2
7.75000,2
7.75833,2
7.76667,2
7.77500,2
7.78333,2
7.79167,2
7.80000,2
7.80833,2
7.81667,3
7.82500,2
7.83333,2
7.84167,2
7.85000,2
7.85833,2
7.86667,2
7.87500,2
7.88333,2
7.89167,2
7.90000,2
7.90833,2
7.91667,2
7.92500,2
7.93333,2
7.94167,2
7.95000,2
7.95833,2
7.96667,2
7.97500,2
7.98333,2
7.99167,2
8.00000,2
8.00833,2
8.01667,3
8.02500,3
8.03333,3
8.04167,3
8.05000,3
8.05833,3
8.06667,3
8.07500,2
8.08333,2
8.09167,2
8.10000,2
8.10833,2
8.11667,2
8.12500,2
8.13333,2
8.14167,2
8.15000,2
8.15833,2
8.16667,2
8.17500,2
8.18333,2
8.19167,2
8.20000,2
8.20833,2
8.21667,2
8.22500,3
8.23333,3
8.24167,3
8.25000,3
8.25833,2
8.26667,2
8.27500,2
8.28333,2
8.29167,3
8.30000,3
8.30833,2
8.31667,2
8.32500,2
8.33333,2
8.34167,2
8.35000,2
8.35833,2
8.36667,2
8.37500,2
8.38333,1
8.39167,1
8.40000,1
8.40833,1
8.41667,1
8.42500,2
8.43333,2
8.44167,2
8.45000,2
8.45833,3
8.46667,3
8.47500,3
8.48333,3
8.49167,3
8.50000,3
8.50833,3
8.51667,3
8.52500,3
8.53333,3
8.54167,3
8.55000,3
8.55833,3
8.56667,3
8.57500,2
8.58333,2
8.59167,2
8.60000,2
8.60833,2
8.61667,2
8.62500,2
8.63333,2
8.64167,2
8.65000,1
8.65833,1
8.66667,1
8.67500,2
8.68333,2
8.69167,2
8.70000,2
8.70833,3
8.71667,2
8.72500,2
8.73333,2
8.74167,2
8.75000,2
8.75833,3
8.76667,3
8.77500,3
8.78333,3
8.79167,4
8.80000,4
8.80833,3
8.81667,3
8.82500,3
8.83333,2
8.84167,2
8.85000,2
8.85833,3
8.86667,3
8.87500,3
8.88333,3
8.89167,3
8.90000,3
8.90833,3
8.91667,3
8.92500,3
8.93333,3
8.94167,3
8.95000,3
8.95833,3
8.96667,3
8.97500,2
8.98333,2
8.99167,2
9.00000,2
9.00833,2
9.01667,2
9.02500,3
9.03333,3
9.04167,3
9.05000,3
9.05833,3
9.06667,3
9.07500,3
9.08333,3
9.09167,3
9.10000,3
9.10833,3
9.11667,3
9.12500,3
9.13333,3
9.14167,3
9.15000,3
9.15833,3
9.16667,3
9.17500,3
9.18333,3
9.19167,2
9.20000,3
9.20833,3
9.21667,3
9.22500,3
9.23333,3
9.24167,3
9.25000,3
9.25833,3
9.26667,3
9.27500,3
9.28333,3
9.29167,3
9.30000,2
9.30833,2
9.31667,2
9.32500,3
9.33333,3
9.34167,3
9.35000,3
9.35833,3
9.36667,3
9.37500,3
9.38333,3
9.39167,3
9.40000,2
9.40833,3
9.41667,3
9.42500,3
9.43333,2
9.44167,3
9.45000,3
9.45833,3
9.46667,3
9.47500,2
9.48333,3
9.49167,3
9.50000,3
9.50833,3
9.51667,3
9.52500,3
9.53333,2
9.54167,2
9.55000,2
9.55833,2
9.56667,2
9.57500,2
9.58333,2
9.59167,3
9.60000,3
9.60833,3
9.61667,3
9.62500,3
9.63333,3
9.64167,2
9.65000,2
9.65833,2
9.66667,2
9.67500,2
9.68333,2
9.69167,2
9.70000,2
9.70833,2
9.71667,3
9.72500,3
9.73333,3
9.74167,3
9.75000,3
9.75833,3
9.76667,3
9.77500,3
9.78333,3
9.79167,3
9.80000,3
9.80833,2
9.81667,3
9.82500,3
9.83333,3
9.84167,3
9.85000,3
9.85833,4
9.86667,4
9.87500,4
9.88333,3
9.89167,3
9.90000,3
9.90833,2
9.91667,2
9.92500,2
9.93333,2
9.94167,2
9.95000,2
9.95833,2
9.96667,2
9.97500,3
9.98333,3
9.99167,3
10.00000,3
10.00833,3
10.01667,3
10.02500,3
10.03333,3
10.04167,3
10.05000,3
10.05833,3
10.06667,3
10.07500,2
10.08333,3
10.09167,3
10.10000,3
10.10833,4
10.11667,3
10.12500,3
10.13333,3
10.14167,3
10.15000,3
10.15833,2
10.16667,2
10.17500,2
10.18333,2
10.19167,3
10.20000,3
10.20833,3
10.21667,2
10.22500,2
10.23333,2
10.24167,2
10.25000,2
10.25833,2
10.26667,2
10.27500,2
10.28333,2
10.29167,2
10.30000,2
10.30833,2
10.31667,2
10.32500,2
10.33333,3
10.34167,3
10.35000,3
10.35833,3
10.36667,3
10.37500,3
10.38333,3
10.39167,3
10.40000,3
10.40833,3
10.41667,4
10.42500,3
10.43333,3
10.44167,3
10.45000,4
10.45833,4
10.46667,4
10.47500,3
10.48333,3
10.49167,2
10.50000,2
10.50833,1
10.51667,-1
10.52500,-3
10.53333,-5
10.54167,-8
10.55000,-12
10.55833,-17
10.56667,-23
10.57500,-31
10.58333,-41
10.59167,-53
10.60000,-68
10.60833,-86
10.61667,-108
10.62500,-134
10.63333,-163
10.64167,-198
10.65000,-238
10.65833,-283
10.66667,-334
10.67500,-391
10.68333,-454
10.69167,-524
10.70000,-599
10.70833,-681
10.71667,-768
10.72500,-861
10.73333,-958
10.74167,-1060
10.75000,-1165
10.75833,-1274
10.76667,-1385
10.77500,-1496
10.78333,-1608
10.79167,-1718
10.80000,-1826
10.80833,-1932
10.81667,-2033
10.82500,-2129
10.83333,-2218
10.84167,-2301
10.85000,-2375
10.85833,-2441
10.86667,-2497
10.87500,-2542
10.88333,-2578
10.89167,-2603
10.90000,-2617
10.90833,-2621
10.91667,-2615
10.92500,-2598
10.93333,-2571
10.94167,-2534
10.95000,-2489
10.95833,-2437
10.96667,-2377
10.97500,-2312
10.98333,-2241
10.99167,-2166
11.00000,-2087
11.00833,-2005
11.01667,-1922
11.02500,-1838
11.03333,-1753
11.04167,-1668
11.05000,-1583
11.05833,-1501
11.06667,-1420
11.07500,-1341
11.08333,-1264
11.09167,-1191
11.10000,-1120
11.10833,-1053
11.11667,-988
11.12500,-927
11.13333,-869
11.14167,-815
11.15000,-763
11.15833,-715
11.16667,-670
11.17500,-627
11.18333,-588
11.19167,-550
11.20000,-515
11.20833,-483
11.21667,-452
11.22500,-424
11.23333,-398
11.24167,-373
11.25000,-350
11.25833,-329
11.26667,-309
11.27500,-291
11.28333,-274
11.29167,-258
11.30000,-244
11.30833,-230
11.31667,-216
11.32500,-204
11.33333,-192
11.34167,-181
11.35000,-172
11.35833,-163
11.36667,-154
11.37500,-146
11.38333,-139
11.39167,-132
11.40000,-126
11.40833,-119
11.41667,-113
11.42500,-107
11.43333,-102
11.44167,-98
11.45000,-93
11.45833,-89
11.46667,-85
11.47500,-81
11.48333,-77
11.49167,-74
11.50000,-71
11.50833,-67
11.51667,-64
11.52500,-61
11.53333,-59
11.54167,-56
11.55000,-54
11.55833,-52
11.56667,-50
11.57500,-48
11.58333,-45
11.59167,-43
11.60000,-41
11.60833,-39
11.61667,-38
11.62500,-36
11.63333,-35
11.64167,-33
11.65000,-32
11.65833,-31
11.66667,-31
11.67500,-30
11.68333,-29
11.69167,-28
11.70000,-27
11.70833,-26
11.71667,-25
11.72500,-23
11.73333,-22
11.74167,-21
11.75000,-20
11.75833,-20
11.76667,-19
11.77500,-19
11.78333,-19
11.79167,-18
11.80000,-18
11.80833,-18
11.81667,-17
11.82500,-16
11.83333,-16
11.84167,-16
11.85000,-15
11.85833,-15
11.86667,-15
11.87500,-14
11.88333,-14
11.89167,-14
11.90000,-13
11.90833,-13
11.91667,-13
11.92500,-13
11.93333,-12
11.94167,-12
11.95000,-12
11.95833,-11
11.96667,-11
11.97500,-11
11.98333,-11
11.99167,-11
12.00000,-11
12.00833,-11
12.01667,-11
12.02500,-10
12.03333,-9
12.04167,-9
12.05000,-9
12.05833,-8
12.06667,-8
12.07500,-9
12.08333,-9
12.09167,-9
12.10000,-8
12.10833,-8
12.11667,-8
12.12500,-8
12.13333,-7
12.14167,-7
12.15000,-7
12.15833,-6
12.16667,-6
12.17500,-6
12.18333,-6
12.19167,-6
12.20000,-6
12.20833,-6
12.21667,-5
12.22500,-5
12.23333,-5
12.24167,-4
12.25000,-4
12.25833,-4
12.26667,-4
12.27500,-4
12.28333,-4
12.29167,-4
12.30000,-4
12.30833,-4
12.31667,-4
12.32500,-4
12.33333,-4
12.34167,-3
12.35000,-3
12.35833,-3
12.36667,-3
12.37500,-3
12.38333,-3
12.39167,-2
12.40000,-2
12.40833,-2
12.41667,-2
12.42500,-1
12.43333,-1
12.44167,-1
12.45000,-1
12.45833,-1
12.46667,-1
12.47500,-1
12.48333,-1
12.49167,-2
12.50000,-1
12.50833,-1
12.51667,-1
12.52500,-1
12.53333,-1
12.54167,-1
12.55000,-1
12.55833,-1
12.56667,-1
12.57500,-1
12.58333,-0
12.59167,-0
12.60000,-0
12.60833,-0
12.61667,-0
12.62500,-0
12.63333,-0
12.64167,-0
12.65000,-1
12.65833,-1
12.66667,-1
12.67500,-1
12.68333,-1
12.69167,-1
12.70000,-1
12.70833,-1
12.71667,-1
12.72500,-1
12.73333,-1
12.74167,-1
12.75000,-1
12.75833,-1
12.76667,-1
12.77500,-1
12.78333,-1
12.79167,-0
12.80000,0
12.80833,0
12.81667,0
12.82500,0
12.83333,0
12.84167,0
12.85000,0
12.85833,0
12.86667,1
12.87500,1
12.88333,1
12.89167,1
12.90000,1
12.90833,1
12.91667,1
12.92500,1
12.93333,1
12.94167,1
12.95000,1
12.95833,1
12.96667,1
12.97500,1
12.98333,2
12.99167,2
13.00000,2
13.00833,2
13.01667,2
13.02500,2
13.03333,2
13.04167,2
13.05000,2
13.05833,2
13.06667,2
13.07500,2
13.08333,2
13.09167,2
13.10000,3
13.10833,4
13.11667,5
13.12500,6
13.13333,7
13.14167,9
13.15000,10
13.15833,13
13.16667,16
13.17500,21
13.18333,26
13.19167,33
13.20000,41
13.20833,51
13.21667,63
13.22500,77
13.23333,94
13.24167,115
13.25000,139
13.25833,167
13.26667,201
13.27500,240
13.28333,286
13.29167,339
13.30000,399
13.30833,468
13.31667,546
13.32500,633
13.33333,731
13.34167,841
13.35000,962
13.35833,1096
13.36667,1242
13.37500,1402
13.38333,1577
13.39167,1765
13.40000,1968
13.40833,2185
13.41667,2417
13.42500,2662
13.43333,2921
13.44167,3193
13.45000,3477
13.45833,3773
13.46667,4079
13.47500,4394
13.48333,4718
13.49167,5049
13.50000,5385
13.50833,5725
13.51667,6067
13.52500,6409
13.53333,6750
13.54167,7087
13.55000,7420
13.55833,7746
13.56667,8064
13.57500,8372
13.58333,8669
13.59167,8953
13.60000,9221
13.60833,9474
13.61667,9710
13.62500,9927
13.63333,10124
13.64167,10301
13.65000,10457
13.65833,10591
13.66667,10702
13.67500,10791
13.68333,10858
13.69167,10901
13.70000,10921
13.70833,10918
13.71667,10893
13.72500,10846
13.73333,10778
13.74167,10688
13.75000,10579
13.75833,10450
13.76667,10303
13.77500,10139
13.78333,9958
13.79167,9762
13.80000,9553
13.80833,9330
13.81667,9097
13.82500,8853
13.83333,8601
13.84167,8341
13.85000,8076
13.85833,7806
13.86667,7532
13.87500,7256
13.88333,6979
13.89167,6701
13.90000,6425
13.90833,6150
13.91667,5879
13.92500,5611
13.93333,5348
13.94167,5091
13.95000,4839
13.95833,4593
13.96667,4355
13.97500,4123
13.98333,3899
13.99167,3683
14.00000,3475
14.00833,3276
14.01667,3085
14.02500,2902
14.03333,2728
14.04167,2562
14.05000,2404
14.05833,2255
14.06667,2114
14.07500,1980
14.08333,1853
14.09167,1734
14.10000,1622
14.10833,1517
14.11667,1418
14.12500,1326
14.13333,1239
14.14167,1158
14.15000,1083
14.15833,1013
14.16667,948
14.17500,887
14.18333,830
14.19167,778
14.20000,729
14.20833,683
14.21667,641
14.22500,602
14.23333,565
14.24167,532
14.25000,501
14.25833,471
14.26667,444
14.27500,420
14.28333,397
14.29167,376
14.30000,357
14.30833,338
14.31667,321
14.32500,305
14.33333,291
14.34167,278
14.35000,265
14.35833,254
14.36667,243
14.37500,233
14.38333,223
14.39167,214
14.40000,206
14.40833,198
14.41667,190
14.42500,183
14.43333,177
14.44167,171
14.45000,165
14.45833,160
14.46667,155
14.47500,150
14.48333,146
14.49167,141
14.50000,138
14.50833,134
14.51667,130
14.52500,127
14.53333,123
14.54167,120
14.55000,117
14.55833,114
14.56667,112
14.57500,109
14.58333,106
14.59167,104
14.60000,101
14.60833,99
14.61667,97
14.62500,95
14.63333,93
14.64167,91
14.65000,89
14.65833,88
14.66667,86
14.67500,85
14.68333,84
14.69167,82
14.70000,81
14.70833,80
14.71667,79
14.72500,77
14.73333,76
14.74167,75
14.75000,74
14.75833,73
14.76667,71
14.77500,70
14.78333,69
14.79167,68
14.80000,67
14.80833,66
14.81667,65
14.82500,65
14.83333,64
14.84167,63
14.85000,62
14.85833,61
14.86667,61
14.87500,60
14.88333,59
14.89167,58
14.90000,58
14.90833,58
14.91667,58
14.92500,57
14.93333,56
14.94167,55
14.95000,54
14.95833,54
14.96667,53
14.97500,53
14.98333,52
14.99167,52
15.00000,51
15.00833,51
15.01667,51
15.02500,50
15.03333,50
15.04167,50
15.05000,50
15.05833,50
15.06667,49
15.07500,48
15.08333,48
15.09167,47
15.10000,46
15.10833,46
15.11667,45
15.12500,45
15.13333,45
15.14167,45
15.15000,44
15.15833,44
15.16667,44
15.17500,44
15.18333,43
15.19167,43
15.20000,43
15.20833,43
15.21667,43
15.22500,43
15.23333,43
15.24167,43
15.25000,44
15.25833,44
15.26667,45
15.27500,46
15.28333,47
15.29167,49
15.30000,51
15.30833,54
15.31667,57
15.32500,61
15.33333,65
15.34167,71
15.35000,77
15.35833,84
15.36667,91
15.37500,99
15.38333,109
15.39167,120
15.40000,132
15.40833,145
15.41667,160
15.42500,176
15.43333,192
15.44167,211
15.45000,231
15.45833,253
15.46667,276
15.47500,300
15.48333,326
15.49167,353
15.50000,381
15.50833,410
15.51667,441
15.52500,472
15.53333,504
15.54167,537
15.55000,571
15.55833,605
15.56667,639
15.57500,673
15.58333,706
15.59167,740
15.60000,773
15.60833,806
15.61667,838
15.62500,869
15.63333,900
15.64167,929
15.65000,957
15.65833,984
15.66667,1009
15.67500,1033
15.68333,1055
15.69167,1075
15.70000,1093
15.70833,1110
15.71667,1124
15.72500,1136
15.73333,1147
15.74167,1155
15.75000,1161
15.75833,1164
15.76667,1166
15.77500,1166
15.78333,1163
15.79167,1159
15.80000,1152
15.80833,1143
15.81667,1133
15.82500,1121
15.83333,1107
15.84167,1091
15.85000,1074
15.85833,1055
15.86667,1034
15.87500,1011
15.88333,988
15.89167,963
15.90000,938
15.90833,912
15.91667,884
15.92500,857
15.93333,829
15.94167,800
15.95000,772
15.95833,743
15.96667,714
15.97500,685
15.98333,656
15.99167,627
16.00000,599
16.00833,572
16.01667,545
16.02500,519
16.03333,494
16.04167,469
16.05000,444
16.05833,421
16.06667,398
16.07500,376
16.08333,355
16.09167,335
