time,signal
1.09167,-2
1.10000,-2
1.10833,-2
1.11667,-1
1.12500,-1
1.13333,-1
1.14167,-2
1.15000,-2
1.15833,-2
1.16667,-2
1.17500,-2
1.18333,-2
1.19167,-2
1.20000,-2
1.20833,-2
1.21667,-3
1.22500,-2
1.23333,-2
1.24167,-2
1.25000,-2
1.25833,-2
1.26667,-1
1.27500,-1
1.28333,-1
1.29167,-1
1.30000,-1
1.30833,-1
1.31667,-1
1.32500,-1
1.33333,-1
1.34167,-1
1.35000,-1
1.35833,-1
1.36667,-1
1.37500,-1
1.38333,-1
1.39167,-1
1.40000,-1
1.40833,-1
1.41667,-1
1.42500,-1
1.43333,-1
1.44167,-1
1.45000,-1
1.45833,-2
1.46667,-2
1.47500,-2
1.48333,-2
1.49167,-2
1.50000,-2
1.50833,-2
1.51667,-2
1.52500,-2
1.53333,-2
1.54167,-2
1.55000,-2
1.55833,-2
1.56667,-2
1.57500,-2
1.58333,-2
1.59167,-2
1.60000,-2
1.60833,-2
1.61667,-1
1.62500,-1
1.63333,-1
1.64167,-1
1.65000,-1
1.65833,-1
1.66667,-2
1.67500,-2
1.68333,-2
1.69167,-2
1.70000,-2
1.70833,-2
1.71667,-2
1.72500,-2
1.73333,-1
1.74167,-1
1.75000,-1
1.75833,-1
1.76667,-1
1.77500,-1
1.78333,-1
1.79167,-1
1.80000,-1
1.80833,-1
1.81667,-1
1.82500,-1
1.83333,-1
1.84167,-1
1.85000,-1
1.85833,-1
1.86667,-1
1.87500,-1
1.88333,-1
1.89167,-1
1.90000,-1
1.90833,-1
1.91667,-2
1.92500,-2
1.93333,-2
1.94167,-2
1.95000,-2
1.95833,-2
1.96667,-1
1.97500,-2
1.98333,-2
1.99167,-2
2.00000,-2
2.00833,-2
2.01667,-2
2.02500,-2
2.03333,-2
2.04167,-2
2.05000,-2
2.05833,-2
2.06667,-2
2.07500,-2
2.08333,-2
2.09167,-2
2.10000,-2
2.10833,-2
2.11667,-2
2.12500,-2
2.13333,-2
2.14167,-3
2.15000,-3
2.15833,-4
2.16667,-4
2.17500,-4
2.18333,-4
2.19167,-3
2.20000,-3
2.20833,-3
2.21667,-3
2.22500,-3
2.23333,-3
2.24167,-3
2.25000,-3
2.25833,-3
2.26667,-2
2.27500,-2
2.28333,-2
2.29167,-2
2.30000,-2
2.30833,-2
2.31667,-2
2.32500,-2
2.33333,-2
2.34167,-2
2.35000,-3
2.35833,-3
2.36667,-3
2.37500,-3
2.38333,-3
2.39167,-3
2.40000,-3
2.40833,-3
2.41667,-3
2.42500,-3
2.43333,-3
2.44167,-2
2.45000,-2
2.45833,-2
2.46667,-3
2.47500,-3
2.48333,-3
2.49167,-2
2.50000,-2
2.50833,-2
2.51667,-2
2.52500,-2
2.53333,-2
2.54167,-3
2.55000,-3
2.55833,-3
2.56667,-3
2.57500,-3
2.58333,-3
2.59167,-3
2.60000,-2
2.60833,-2
2.61667,-2
2.62500,-2
2.63333,-2
2.64167,-2
2.65000,-2
2.65833,-2
2.66667,-3
2.67500,-3
2.68333,-3
2.69167,-3
2.70000,-3
2.70833,-3
2.71667,-3
2.72500,-3
2.73333,-3
2.74167,-3
2.75000,-3
2.75833,-3
2.76667,-3
2.77500,-3
2.78333,-3
2.79167,-2
2.80000,-2
2.80833,-2
2.81667,-2
2.82500,-3
2.83333,-3
2.84167,-3
2.85000,-3
2.85833,-3
2.86667,-3
2.87500,-3
2.88333,-3
2.89167,-3
2.90000,-3
2.90833,-3
2.91667,-3
2.92500,-3
2.93333,-3
2.94167,-3
2.95000,-2
2.95833,-2
2.96667,-2
2.97500,-2
2.98333,-2
2.99167,-2
3.00000,-2
3.00833,-3
3.01667,-3
3.02500,-3
3.03333,-3
3.04167,-3
3.05000,-3
3.05833,-3
3.06667,-3
3.07500,-3
3.08333,-3
3.09167,-4
3.10000,-4
3.10833,-3
3.11667,-3
3.12500,-3
3.13333,-3
3.14167,-3
3.15000,-3
3.15833,-3
3.16667,-3
3.17500,-4
3.18333,-4
3.19167,-4
3.20000,-3
3.20833,-3
3.21667,-4
3.22500,-4
3.23333,-4
3.24167,-4
3.25000,-4
3.25833,-4
3.26667,-4
3.27500,-4
3.28333,-4
3.29167,-5
3.30000,-5
3.30833,-4
3.31667,-4
3.32500,-4
3.33333,-4
3.34167,-4
3.35000,-4
3.35833,-4
3.36667,-4
3.37500,-4
3.38333,-4
3.39167,-5
3.40000,-5
3.40833,-5
3.41667,-5
3.42500,-5
3.43333,-5
3.44167,-5
3.45000,-5
3.45833,-4
3.46667,-4
3.47500,-5
3.48333,-5
3.49167,-5
3.50000,-5
3.50833,-5
3.51667,-5
3.52500,-5
3.53333,-5
3.54167,-5
3.55000,-5
3.55833,-5
3.56667,-5
3.57500,-5
3.58333,-5
3.59167,-4
3.60000,-4
3.60833,-4
3.61667,-4
3.62500,-5
3.63333,-5
3.64167,-5
3.65000,-5
3.65833,-5
3.66667,-4
3.67500,-4
3.68333,-4
3.69167,-4
3.70000,-5
3.70833,-5
3.71667,-6
3.72500,-6
3.73333,-5
3.74167,-5
3.75000,-5
3.75833,-5
3.76667,-5
3.77500,-5
3.78333,-5
3.79167,-5
3.80000,-4
3.80833,-4
3.81667,-4
3.82500,-4
3.83333,-4
3.84167,-4
3.85000,-4
3.85833,-5
3.86667,-5
3.87500,-5
3.88333,-5
3.89167,-5
3.90000,-5
3.90833,-5
3.91667,-5
3.92500,-5
3.93333,-5
3.94167,-5
3.95000,-6
3.95833,-6
3.96667,-6
3.97500,-6
3.98333,-6
3.99167,-5
4.00000,-5
4.00833,-5
4.01667,-5
4.02500,-5
4.03333,-5
4.04167,-5
4.05000,-6
4.05833,-6
4.06667,-6
4.07500,-6
4.08333,-6
4.09167,-6
4.10000,-6
4.10833,-6
4.11667,-6
4.12500,-6
4.13333,-6
4.14167,-6
4.15000,-5
4.15833,-5
4.16667,-5
4.17500,-5
4.18333,-5
4.19167,-6
4.20000,-6
4.20833,-6
4.21667,-6
4.22500,-5
4.23333,-6
4.24167,-6
4.25000,-6
4.25833,-6
4.26667,-6
4.27500,-6
4.28333,-7
4.29167,-7
4.30000,-6
4.30833,-6
4.31667,-6
4.32500,-6
4.33333,-6
4.34167,-6
4.35000,-7
4.35833,-7
4.36667,-7
4.37500,-7
4.38333,-7
4.39167,-7
4.40000,-7
4.40833,-6
4.41667,-6
4.42500,-6
4.43333,-6
4.44167,-6
4.45000,-6
4.45833,-7
4.46667,-7
4.47500,-7
4.48333,-7
4.49167,-8
4.50000,-8
4.50833,-7
4.51667,-7
4.52500,-7
4.53333,-7
4.54167,-6
4.55000,-6
4.55833,-6
4.56667,-6
4.57500,-6
4.58333,-6
4.59167,-6
4.60000,-6
4.60833,-7
4.61667,-7
4.62500,-7
4.63333,-7
4.64167,-7
4.65000,-7
4.65833,-7
4.66667,-7
4.67500,-7
4.68333,-7
4.69167,-7
4.70000,-7
4.70833,-7
4.71667,-7
4.72500,-7
4.73333,-6
4.74167,-6
4.75000,-6
4.75833,-6
4.76667,-6
4.77500,-6
4.78333,-6
4.79167,-7
4.80000,-7
4.80833,-7
4.81667,-7
4.82500,-7
4.83333,-7
4.84167,-7
4.85000,-7
4.85833,-7
4.86667,-8
4.87500,-8
4.88333,-8
4.89167,-8
4.90000,-8
4.90833,-8
4.91667,-8
4.92500,-8
4.93333,-8
4.94167,-8
4.95000,-8
4.95833,-8
4.96667,-8
4.97500,-8
4.98333,-8
4.99167,-8
5.00000,-8
5.00833,-8
5.01667,-8
5.02500,-8
5.03333,-8
5.04167,-8
5.05000,-8
5.05833,-8
5.06667,-7
5.07500,-7
5.08333,-8
5.09167,-8
5.10000,-8
5.10833,-8
5.11667,-7
5.12500,-8
5.13333,-8
5.14167,-7
5.15000,-7
5.15833,-7
5.16667,-8
5.17500,-8
5.18333,-8
5.19167,-8
5.20000,-8
5.20833,-8
5.21667,-8
5.22500,-8
5.23333,-8
5.24167,-8
5.25000,-8
5.25833,-8
5.26667,-8
5.27500,-8
5.28333,-8
5.29167,-8
5.30000,-8
5.30833,-8
5.31667,-8
5.32500,-8
5.33333,-8
5.34167,-8
5.35000,-8
5.35833,-8
5.36667,-8
5.37500,-8
5.38333,-8
5.39167,-8
5.40000,-9
5.40833,-9
5.41667,-9
5.42500,-9
5.43333,-9
5.44167,-9
5.45000,-8
5.45833,-8
5.46667,-8
5.47500,-8
5.48333,-8
5.49167,-9
5.50000,-9
5.50833,-9
5.51667,-9
5.52500,-9
5.53333,-9
5.54167,-9
5.55000,-9
5.55833,-9
5.56667,-9
5.57500,-10
5.58333,-10
5.59167,-9
5.60000,-9
5.60833,-9
5.61667,-8
5.62500,-8
5.63333,-9
5.64167,-9
5.65000,-9
5.65833,-9
5.66667,-9
5.67500,-9
5.68333,-9
5.69167,-9
5.70000,-9
5.70833,-9
5.71667,-9
5.72500,-9
5.73333,-9
5.74167,-8
5.75000,-8
5.75833,-9
5.76667,-9
5.77500,-9
5.78333,-9
5.79167,-9
5.80000,-9
5.80833,-9
5.81667,-9
5.82500,-8
5.83333,-8
5.84167,-8
5.85000,-8
5.85833,-8
5.86667,-8
5.87500,-8
5.88333,-8
5.89167,-8
5.90000,-8
5.90833,-8
5.91667,-8
5.92500,-8
5.93333,-8
5.94167,-9
5.95000,-9
5.95833,-9
5.96667,-9
5.97500,-9
5.98333,-9
5.99167,-9
6.00000,-9
6.00833,-9
6.01667,-9
6.02500,-9
6.03333,-9
6.04167,-9
6.05000,-8
6.05833,-8
6.06667,-8
6.07500,-8
6.08333,-7
6.09167,-7
6.10000,-8
6.10833,-8
6.11667,-8
6.12500,-9
6.13333,-9
6.14167,-9
6.15000,-9
6.15833,-9
6.16667,-10
6.17500,-10
6.18333,-10
6.19167,-9
6.20000,-9
6.20833,-9
6.21667,-9
6.22500,-9
6.23333,-9
6.24167,-9
6.25000,-9
6.25833,-9
6.26667,-10
6.27500,-9
6.28333,-9
6.29167,-9
6.30000,-9
6.30833,-9
6.31667,-9
6.32500,-9
6.33333,-9
6.34167,-9
6.35000,-9
6.35833,-8
6.36667,-8
6.37500,-8
6.38333,-8
6.39167,-9
6.40000,-9
6.40833,-9
6.41667,-8
6.42500,-8
6.43333,-8
6.44167,-8
6.45000,-9
6.45833,-9
6.46667,-9
6.47500,-9
6.48333,-9
6.49167,-9
6.50000,-9
6.50833,-9
6.51667,-9
6.52500,-9
6.53333,-9
6.54167,-9
6.55000,-10
6.55833,-10
6.56667,-10
6.57500,-9
6.58333,-9
6.59167,-9
6.60000,-9
6.60833,-9
6.61667,-9
6.62500,-9
6.63333,-10
6.64167,-10
6.65000,-10
6.65833,-10
6.66667,-10
6.67500,-10
6.68333,-10
6.69167,-10
6.70000,-10
6.70833,-10
6.71667,-10
6.72500,-9
6.73333,-9
6.74167,-9
6.75000,-9
6.75833,-9
6.76667,-9
6.77500,-9
6.78333,-8
6.79167,-8
6.80000,-9
6.80833,-9
6.81667,-9
6.82500,-10
6.83333,-10
6.84167,-9
6.85000,-9
6.85833,-10
6.86667,-9
6.87500,-9
6.88333,-10
6.89167,-10
6.90000,-10
6.90833,-10
6.91667,-10
6.92500,-10
6.93333,-10
6.94167,-10
6.95000,-10
6.95833,-10
6.96667,-10
6.97500,-10
6.98333,-9
6.99167,-9
7.00000,-9
7.00833,-9
7.01667,-10
7.02500,-10
7.03333,-10
7.04167,-11
7.05000,-11
7.05833,-11
7.06667,-11
7.07500,-11
7.08333,-11
7.09167,-11
7.10000,-11
7.10833,-11
7.11667,-10
7.12500,-10
7.13333,-11
7.14167,-11
7.15000,-11
7.15833,-11
7.16667,-10
7.17500,-10
7.18333,-10
7.19167,-10
7.20000,-10
7.20833,-9
7.21667,-9
7.22500,-9
7.23333,-9
7.24167,-9
7.25000,-9
7.25833,-9
7.26667,-9
7.27500,-9
7.28333,-10
7.29167,-10
7.30000,-10
7.30833,-10
7.31667,-10
7.32500,-10
7.33333,-10
7.34167,-10
7.35000,-10
7.35833,-10
7.36667,-10
7.37500,-10
7.38333,-10
7.39167,-10
7.40000,-10
7.40833,-9
7.41667,-9
7.42500,-9
7.43333,-9
7.44167,-9
7.45000,-9
7.45833,-9
7.46667,-9
7.47500,-10
7.48333,-10
7.49167,-10
7.50000,-9
7.50833,-10
7.51667,-10
7.52500,-10
7.53333,-10
7.54167,-9
7.55000,-9
7.55833,-9
7.56667,-9
7.57500,-8
7.58333,-8
7.59167,-9
7.60000,-9
7.60833,-9
7.61667,-9
7.62500,-9
7.63333,-9
7.64167,-10
7.65000,-10
7.65833,-10
7.66667,-10
7.67500,-10
7.68333,-10
7.69167,-10
7.70000,-10
7.70833,-9
7.71667,-9
7.72500,-9
7.73333,-10
7.74167,-10
7.75000,-10
7.75833,-9
7.76667,-9
7.77500,-9
7.78333,-10
7.79167,-10
7.80000,-10
7.80833,-10
7.81667,-10
7.82500,-10
7.83333,-10
7.84167,-10
7.85000,-10
7.85833,-10
7.86667,-10
7.87500,-10
7.88333,-10
7.89167,-10
7.90000,-10
7.90833,-10
7.91667,-10
7.92500,-10
7.93333,-10
7.94167,-10
7.95000,-10
7.95833,-9
7.96667,-9
7.97500,-9
7.98333,-9
7.99167,-8
8.00000,-8
8.00833,-8
8.01667,-8
8.02500,-8
8.03333,-9
8.04167,-9
8.05000,-9
8.05833,-9
8.06667,-10
8.07500,-10
8.08333,-10
8.09167,-10
8.10000,-10
8.10833,-10
8.11667,-10
8.12500,-11
8.13333,-10
8.14167,-10
8.15000,-10
8.15833,-10
8.16667,-9
8.17500,-9
8.18333,-9
8.19167,-9
8.20000,-10
8.20833,-9
8.21667,-9
8.22500,-9
8.23333,-9
8.24167,-9
8.25000,-9
8.25833,-9
8.26667,-10
8.27500,-10
8.28333,-9
8.29167,-9
8.30000,-10
8.30833,-10
8.31667,-10
8.32500,-10
8.33333,-9
8.34167,-9
8.35000,-9
8.35833,-8
8.36667,-8
8.37500,-8
8.38333,-9
8.39167,-9
8.40000,-9
8.40833,-9
8.41667,-9
8.42500,-9
8.43333,-9
8.44167,-9
8.45000,-9
8.45833,-9
8.46667,-9
8.47500,-9
8.48333,-9
8.49167,-8
8.50000,-8
8.50833,-8
8.51667,-8
8.52500,-8
8.53333,-8
8.54167,-9
8.55000,-9
8.55833,-8
8.56667,-8
8.57500,-9
8.58333,-9
8.59167,-9
8.60000,-9
8.60833,-8
8.61667,-8
8.62500,-8
8.63333,-8
8.64167,-8
8.65000,-9
8.65833,-9
8.66667,-9
8.67500,-9
8.68333,-9
8.69167,-9
8.70000,-9
8.70833,-9
8.71667,-9
8.72500,-9
8.73333,-9
8.74167,-9
8.75000,-9
8.75833,-9
8.76667,-8
8.77500,-8
8.78333,-8
8.79167,-8
8.80000,-8
8.80833,-9
8.81667,-9
8.82500,-9
8.83333,-9
8.84167,-9
8.85000,-9
8.85833,-9
8.86667,-9
8.87500,-9
8.88333,-9
8.89167,-10
8.90000,-10
8.90833,-10
8.91667,-10
8.92500,-10
8.93333,-9
8.94167,-9
8.95000,-9
8.95833,-9
8.96667,-9
8.97500,-9
8.98333,-9
8.99167,-9
9.00000,-9
9.00833,-9
9.01667,-9
9.02500,-8
9.03333,-8
9.04167,-8
9.05000,-8
9.05833,-8
9.06667,-8
9.07500,-8
9.08333,-8
9.09167,-9
9.10000,-9
9.10833,-9
9.11667,-9
9.12500,-9
9.13333,-9
9.14167,-9
9.15000,-9
9.15833,-9
9.16667,-9
9.17500,-9
9.18333,-9
9.19167,-9
9.20000,-9
9.20833,-9
9.21667,-9
9.22500,-9
9.23333,-9
9.24167,-9
9.25000,-9
9.25833,-9
9.26667,-9
9.27500,-9
9.28333,-9
9.29167,-9
9.30000,-9
9.30833,-9
9.31667,-9
9.32500,-8
9.33333,-8
9.34167,-9
9.35000,-9
9.35833,-9
9.36667,-9
9.37500,-9
9.38333,-9
9.39167,-9
9.40000,-9
9.40833,-9
9.41667,-9
9.42500,-8
9.43333,-8
9.44167,-8
9.45000,-8
9.45833,-8
9.46667,-8
9.47500,-8
9.48333,-8
9.49167,-8
9.50000,-8
9.50833,-7
9.51667,-7
9.52500,-8
9.53333,-8
9.54167,-8
9.55000,-8
9.55833,-8
9.56667,-8
9.57500,-8
9.58333,-9
9.59167,-9
9.60000,-8
9.60833,-8
9.61667,-8
9.62500,-9
9.63333,-9
9.64167,-8
9.65000,-8
9.65833,-8
9.66667,-8
9.67500,-8
9.68333,-8
9.69167,-8
9.70000,-8
9.70833,-8
9.71667,-8
9.72500,-8
9.73333,-8
9.74167,-8
9.75000,-8
9.75833,-8
9.76667,-8
9.77500,-7
9.78333,-7
9.79167,-8
9.80000,-8
9.80833,-8
9.81667,-9
9.82500,-9
9.83333,-9
9.84167,-9
9.85000,-9
9.85833,-9
9.86667,-9
9.87500,-9
9.88333,-9
9.89167,-9
9.90000,-8
9.90833,-8
9.91667,-8
9.92500,-8
9.93333,-8
9.94167,-8
9.95000,-8
9.95833,-8
9.96667,-8
9.97500,-8
9.98333,-8
9.99167,-8
10.00000,-8
10.00833,-8
10.01667,-8
10.02500,-8
10.03333,-8
10.04167,-8
10.05000,-8
10.05833,-8
10.06667,-8
10.07500,-8
10.08333,-8
10.09167,-8
10.10000,-8
10.10833,-8
10.11667,-8
10.12500,-8
10.13333,-7
10.14167,-7
10.15000,-7
10.15833,-7
10.16667,-7
10.17500,-7
10.18333,-8
10.19167,-8
10.20000,-8
10.20833,-8
10.21667,-8
10.22500,-8
10.23333,-8
10.24167,-8
10.25000,-8
10.25833,-9
10.26667,-9
10.27500,-9
10.28333,-9
10.29167,-9
10.30000,-9
10.30833,-9
10.31667,-9
10.32500,-9
10.33333,-9
10.34167,-9
10.35000,-9
10.35833,-9
10.36667,-9
10.37500,-9
10.38333,-9
10.39167,-9
10.40000,-9
10.40833,-9
10.41667,-9
10.42500,-9
10.43333,-9
10.44167,-9
10.45000,-8
10.45833,-8
10.46667,-8
10.47500,-8
10.48333,-8
10.49167,-9
10.50000,-10
10.50833,-11
10.51667,-12
10.52500,-14
10.53333,-17
10.54167,-20
10.55000,-24
10.55833,-29
10.56667,-35
10.57500,-43
10.58333,-53
10.59167,-65
10.60000,-80
10.60833,-98
10.61667,-119
10.62500,-145
10.63333,-174
10.64167,-209
10.65000,-248
10.65833,-294
10.66667,-345
10.67500,-402
10.68333,-466
10.69167,-536
10.70000,-611
10.70833,-693
10.71667,-781
10.72500,-874
10.73333,-972
10.74167,-1075
10.75000,-1181
10.75833,-1290
10.76667,-1401
10.77500,-1513
10.78333,-1626
10.79167,-1736
10.80000,-1845
10.80833,-1951
10.81667,-2053
10.82500,-2149
10.83333,-2238
10.84167,-2321
10.85000,-2395
10.85833,-2461
10.86667,-2517
10.87500,-2563
10.88333,-2598
10.89167,-2623
10.90000,-2637
10.90833,-2641
10.91667,-2634
10.92500,-2617
10.93333,-2590
10.94167,-2554
10.95000,-2509
10.95833,-2456
10.96667,-2396
10.97500,-2330
10.98333,-2260
10.99167,-2185
11.00000,-2106
11.00833,-2024
11.01667,-1940
11.02500,-1855
11.03333,-1770
11.04167,-1684
11.05000,-1600
11.05833,-1517
11.06667,-1436
11.07500,-1357
11.08333,-1281
11.09167,-1207
11.10000,-1137
11.10833,-1070
11.11667,-1005
11.12500,-944
11.13333,-886
11.14167,-831
11.15000,-780
11.15833,-731
11.16667,-685
11.17500,-642
11.18333,-602
11.19167,-565
11.20000,-530
11.20833,-498
11.21667,-467
11.22500,-439
11.23333,-413
11.24167,-388
11.25000,-365
11.25833,-344
11.26667,-324
11.27500,-305
11.28333,-288
11.29167,-272
11.30000,-257
11.30833,-244
11.31667,-231
11.32500,-218
11.33333,-207
11.34167,-197
11.35000,-187
11.35833,-178
11.36667,-169
11.37500,-160
11.38333,-153
11.39167,-145
11.40000,-139
11.40833,-132
11.41667,-126
11.42500,-121
11.43333,-115
11.44167,-110
11.45000,-105
11.45833,-101
11.46667,-97
11.47500,-93
11.48333,-89
11.49167,-86
11.50000,-83
11.50833,-80
11.51667,-77
11.52500,-74
11.53333,-71
11.54167,-68
11.55000,-66
11.55833,-64
11.56667,-61
11.57500,-59
11.58333,-57
11.59167,-55
11.60000,-53
11.60833,-51
11.61667,-50
11.62500,-48
11.63333,-47
11.64167,-46
11.65000,-45
11.65833,-43
11.66667,-42
11.67500,-41
11.68333,-40
11.69167,-39
11.70000,-38
11.70833,-37
11.71667,-36
11.72500,-35
11.73333,-34
11.74167,-33
11.75000,-32
11.75833,-32
11.76667,-31
11.77500,-31
11.78333,-30
11.79167,-30
11.80000,-29
11.80833,-29
11.81667,-28
11.82500,-28
11.83333,-28
11.84167,-28
11.85000,-27
11.85833,-27
11.86667,-26
11.87500,-25
11.88333,-25
11.89167,-24
11.90000,-24
11.90833,-24
11.91667,-23
11.92500,-23
11.93333,-22
11.94167,-22
11.95000,-21
11.95833,-21
11.96667,-21
11.97500,-21
11.98333,-22
11.99167,-22
12.00000,-21
12.00833,-21
12.01667,-21
12.02500,-21
12.03333,-20
12.04167,-20
12.05000,-19
12.05833,-19
12.06667,-18
12.07500,-18
12.08333,-17
12.09167,-17
12.10000,-17
12.10833,-17
12.11667,-17
12.12500,-17
12.13333,-17
12.14167,-17
12.15000,-17
12.15833,-17
12.16667,-17
12.17500,-17
12.18333,-17
12.19167,-16
12.20000,-16
12.20833,-16
12.21667,-17
12.22500,-17
12.23333,-17
12.24167,-17
12.25000,-16
12.25833,-16
12.26667,-17
12.27500,-16
12.28333,-16
12.29167,-16
12.30000,-16
12.30833,-16
12.31667,-15
12.32500,-16
12.33333,-16
12.34167,-15
12.35000,-15
12.35833,-15
12.36667,-15
12.37500,-15
12.38333,-15
12.39167,-15
12.40000,-15
12.40833,-15
12.41667,-14
12.42500,-14
12.43333,-14
12.44167,-14
12.45000,-14
12.45833,-14
12.46667,-13
12.47500,-13
12.48333,-13
12.49167,-12
12.50000,-12
12.50833,-12
12.51667,-12
12.52500,-13
12.53333,-13
12.54167,-13
12.55000,-13
12.55833,-13
12.56667,-13
12.57500,-13
12.58333,-14
12.59167,-14
12.60000,-14
12.60833,-14
12.61667,-14
12.62500,-14
12.63333,-14
12.64167,-13
12.65000,-13
12.65833,-12
12.66667,-12
12.67500,-12
12.68333,-12
12.69167,-12
12.70000,-11
12.70833,-11
12.71667,-11
12.72500,-11
12.73333,-11
12.74167,-12
12.75000,-12
12.75833,-12
12.76667,-12
12.77500,-11
12.78333,-11
12.79167,-11
12.80000,-11
12.80833,-11
12.81667,-11
12.82500,-11
12.83333,-11
12.84167,-11
12.85000,-11
12.85833,-11
12.86667,-11
12.87500,-11
12.88333,-11
12.89167,-11
12.90000,-11
12.90833,-11
12.91667,-11
12.92500,-12
12.93333,-11
12.94167,-11
12.95000,-11
12.95833,-11
12.96667,-11
12.97500,-11
12.98333,-11
12.99167,-11
13.00000,-10
13.00833,-10
13.01667,-10
13.02500,-10
13.03333,-10
13.04167,-10
13.05000,-10
13.05833,-10
13.06667,-10
13.07500,-9
13.08333,-9
13.09167,-9
13.10000,-9
13.10833,-9
13.11667,-9
13.12500,-9
13.13333,-9
13.14167,-9
13.15000,-8
13.15833,-8
13.16667,-7
13.17500,-6
13.18333,-5
13.19167,-4
13.20000,-3
13.20833,-2
13.21667,-0
13.22500,2
13.23333,4
13.24167,7
13.25000,10
13.25833,14
13.26667,18
13.27500,23
13.28333,29
13.29167,36
13.30000,44
13.30833,53
13.31667,63
13.32500,75
13.33333,88
13.34167,103
13.35000,119
13.35833,137
13.36667,157
13.37500,179
13.38333,202
13.39167,227
13.40000,255
13.40833,284
13.41667,315
13.42500,348
13.43333,382
13.44167,418
13.45000,455
13.45833,495
13.46667,535
13.47500,577
13.48333,620
13.49167,664
13.50000,708
13.50833,753
13.51667,798
13.52500,842
13.53333,887
13.54167,931
13.55000,975
13.55833,1017
13.56667,1059
13.57500,1099
13.58333,1138
13.59167,1175
13.60000,1210
13.60833,1243
13.61667,1273
13.62500,1301
13.63333,1326
13.64167,1349
13.65000,1368
13.65833,1385
13.66667,1399
13.67500,1410
13.68333,1418
13.69167,1423
13.70000,1424
13.70833,1423
13.71667,1419
13.72500,1412
13.73333,1402
13.74167,1390
13.75000,1375
13.75833,1358
13.76667,1338
13.77500,1316
13.78333,1292
13.79167,1266
13.80000,1238
13.80833,1209
13.81667,1177
13.82500,1145
13.83333,1111
13.84167,1077
13.85000,1043
13.85833,1007
13.86667,971
13.87500,935
13.88333,898
13.89167,862
13.90000,826
13.90833,790
13.91667,755
13.92500,720
13.93333,685
13.94167,652
13.95000,619
13.95833,587
13.96667,557
13.97500,526
13.98333,497
13.99167,469
14.00000,442
14.00833,416
14.01667,392
14.02500,368
14.03333,346
14.04167,325
14.05000,304
14.05833,285
14.06667,266
14.07500,249
14.08333,232
14.09167,216
14.10000,202
14.10833,188
14.11667,175
14.12500,163
14.13333,152
14.14167,142
14.15000,132
14.15833,123
14.16667,114
14.17500,106
14.18333,99
14.19167,92
14.20000,86
14.20833,80
14.21667,75
14.22500,70
14.23333,66
14.24167,62
14.25000,58
14.25833,54
14.26667,50
14.27500,47
14.28333,44
14.29167,41
14.30000,39
14.30833,36
14.31667,34
14.32500,32
14.33333,29
14.34167,27
14.35000,25
14.35833,23
14.36667,22
14.37500,21
14.38333,20
14.39167,19
14.40000,18
14.40833,17
14.41667,16
14.42500,15
14.43333,14
14.44167,13
14.45000,13
14.45833,12
14.46667,11
14.47500,10
14.48333,10
14.49167,9
14.50000,9
14.50833,8
14.51667,8
14.52500,7
14.53333,7
14.54167,6
14.55000,6
14.55833,5
14.56667,5
14.57500,5
14.58333,4
14.59167,4
14.60000,4
14.60833,4
14.61667,3
14.62500,3
14.63333,3
14.64167,3
14.65000,3
14.65833,3
14.66667,3
14.67500,3
14.68333,2
14.69167,2
14.70000,2
14.70833,1
