time,signal
13.7,16500
13.70833,16539
13.71667,16551
13.725,16537
13.73333,16497
13.74167,16431
13.75,16341
13.75833,16226
13.76667,16088
13.775,15927
13.78333,15744
13.79167,15541
13.8,15317
13.80833,15075
13.81667,14815
13.825,14539
13.83333,14248
13.84167,13942
13.85,13625
13.85833,13296
13.86667,12958
13.875,12612
13.88333,12258
13.89167,11899
13.9,11536
13.90833,11170
13.91667,10802
13.925,10434
13.93333,10067
13.94167,9702
13.95,9340
13.95833,8983
13.96667,8631
13.975,8284
13.98333,7945
13.99167,7613
14.0,7289
14.00833,6973
14.01667,6667
14.025,6370
14.03333,6083
14.04167,5805
14.05,5539
14.05833,5282
14.06667,5036
14.075,4799
14.08333,4574
14.09167,4358
14.1,4152
14.10833,3956
14.11667,3771
14.125,3594
14.13333,3427
14.14167,3268
14.15,3118
14.15833,2977
14.16667,2844
14.175,2718
14.18333,2600
14.19167,2489
14.2,2384
14.20833,2286
14.21667,2194
14.225,2107
14.23333,2026
14.24167,1951
14.25,1880
14.25833,1814
14.26667,1752
14.275,1693
14.28333,1639
14.29167,1588
14.3,1540
14.30833,1496
14.31667,1455
14.325,1416
14.33333,1380
14.34167,1346
14.35,1314
14.35833,1285
14.36667,1257
14.375,1231
14.38333,1207
14.39167,1184
14.4,1163
14.40833,1143
14.41667,1124
14.425,1107
14.43333,1091
14.44167,1075
14.45,1061
14.45833,1047
14.46667,1034
14.475,1022
14.48333,1010
14.49167,999
14.5,989
14.50833,980
14.51667,971
14.525,962
14.53333,954
14.54167,947
14.55,940
14.55833,933
14.56667,926
14.575,919
14.58333,913
14.59167,907
14.6,901
14.60833,896
14.61667,891
14.625,887
14.63333,883
14.64167,878
14.65,874
14.65833,871
14.66667,867
14.675,864
14.68333,861
14.69167,857
14.7,854
14.70833,851
14.71667,849
14.725,846
14.73333,844
14.74167,841
14.75,839
14.75833,836
14.76667,834
14.775,832
14.78333,829
14.79167,827
14.8,825
14.80833,824
14.81667,822
14.825,820
14.83333,819
14.84167,817
14.85,815
14.85833,814
14.86667,813
14.875,811
14.88333,810
14.89167,809
14.9,808
14.90833,807
14.91667,805
14.925,804
14.93333,803
14.94167,802
14.95,801
14.95833,800
14.96667,799
14.975,798
14.98333,797
14.99167,796
15.0,795
15.00833,794
15.01667,793
15.025,792
15.03333,792
15.04167,791
15.05,790
15.05833,790
15.06667,789
15.075,788
15.08333,788
15.09167,787
15.1,787
15.10833,786
15.11667,785
15.125,784
15.13333,784
15.14167,783
15.15,783
15.15833,782
15.16667,782
15.175,781
15.18333,781
15.19167,781
15.2,780
15.20833,780
15.21667,779
15.225,778
15.23333,778
15.24167,777
15.25,777
15.25833,776
15.26667,776
15.275,775
15.28333,774
15.29167,774
15.3,773
15.30833,773
15.31667,772
15.325,772
15.33333,771
15.34167,771
15.35,770
15.35833,770
15.36667,769
15.375,769
15.38333,768
15.39167,768
15.4,767
15.40833,767
15.41667,766
15.425,766
15.43333,765
15.44167,765
15.45,764
15.45833,764
15.46667,763
15.475,763
15.48333,763
15.49167,762
15.5,762
15.50833,761
15.51667,761
15.525,761
15.53333,760
15.54167,760
15.55,760
15.55833,759
15.56667,759
15.575,759
15.58333,758
15.59167,758
15.6,758
15.60833,757
15.61667,757
15.625,756
15.63333,756
15.64167,755
15.65,755
15.65833,755
15.66667,755
15.675,755
15.68333,755
15.69167,754
15.7,753
15.70833,753
15.71667,753
15.725,752
15.73333,752
15.74167,752
15.75,751
15.75833,751
15.76667,751
15.775,751
15.78333,751
15.79167,750
15.8,750
15.80833,750
15.81667,750
15.825,749
15.83333,749
15.84167,749
15.85,749
15.85833,748
15.86667,748
15.875,747
15.88333,747
15.89167,747
15.9,746
15.90833,745
15.91667,745
15.925,745
15.93333,745
15.94167,745
15.95,745
15.95833,745
15.96667,744
15.975,744
15.98333,744
15.99167,743
16.0,743
16.00833,743
16.01667,743
16.025,743
16.03333,743
16.04167,743
16.05,743
16.05833,742
16.06667,741
16.075,741
16.08333,741
16.09167,741
16.1,740
16.10833,740
16.11667,740
16.125,739
16.13333,739
16.14167,739
16.15,739
16.15833,739
16.16667,739
16.175,739
16.18333,739
16.19167,739
16.2,739
16.20833,739
16.21667,739
16.225,739
16.23333,739
16.24167,739
16.25,738
16.25833,738
16.26667,738
16.275,738
16.28333,738
16.29167,738
16.3,737
16.30833,737
16.31667,737
16.325,737
16.33333,737
16.34167,736
16.35,736
16.35833,735
16.36667,735
16.375,735
16.38333,735
16.39167,736
16.4,736
16.40833,736
16.41667,736
16.425,736
16.43333,736
16.44167,736
16.45,736
16.45833,735
16.46667,735
16.475,735
16.48333,735
16.49167,735
16.5,735
16.50833,735
16.51667,735
16.525,735
16.53333,735
16.54167,735
16.55,735
16.55833,735
16.56667,734
16.575,734
16.58333,734
16.59167,734
16.6,734
16.60833,734
16.61667,734
16.625,734
16.63333,734
16.64167,734
16.65,734
16.65833,734
16.66667,734
16.675,734
16.68333,735
16.69167,735
16.7,735
16.70833,734
16.71667,734
16.725,734
16.73333,734
16.74167,734
16.75,734
16.75833,733
16.76667,733
16.775,733
16.78333,733
16.79167,734
16.8,734
16.80833,734
16.81667,734
16.825,734
16.83333,734
16.84167,734
16.85,734
16.85833,734
16.86667,734
16.875,734
16.88333,734
16.89167,734
16.9,734
16.90833,734
16.91667,734
16.925,734
16.93333,734
16.94167,734
16.95,733
16.95833,734
16.96667,734
16.975,734
16.98333,734
16.99167,734
17.0,734
